name;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;logHNR_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband250-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralCentroid_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_psySharpness_sma;pcm_fftMag_spectralHarmonicity_sma;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de;logHNR_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband250-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralCentroid_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralHarmonicity_sma_de;mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14]
'03-02-06-02-02-02-12.wav';0.000000;0;0;0;0;0;-100;1.033966e-03;9.883412e-01;0;9.993055e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;0;0;4.687500e+01;4.687500e+01;4.687500e+01;4.687500e+01;0;0;8.632051e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.041710e-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
'03-02-06-02-02-02-12.wav';0.010000;0;0;0;0;0;-100;1.033966e-03;9.883412e-01;0;9.991899e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;0;0;4.687500e+01;4.687500e+01;4.687500e+01;4.687500e+01;0;0;8.632051e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.828718e-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
'03-02-06-02-02-02-12.wav';0.020000;0;0;0;0;0;-100;1.033966e-03;9.883412e-01;0;9.988425e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;0;0;4.687500e+01;4.687500e+01;4.687500e+01;4.687500e+01;0;0;8.632051e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.189826e-03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
'03-02-06-02-02-02-12.wav';0.030000;0;0;0;0;0;-100;1.033966e-03;9.883412e-01;0;9.903935e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;0;0;4.687500e+01;4.687500e+01;4.687500e+01;4.687500e+01;0;0;8.632051e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.997454e-07;3.746748e-05;6.566538e-08;-2.549769e-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.650852e-05;3.604770e-04;5.367279e-04;8.103860e-14;6.077895e-13;3.968750e+02;7.968750e+02;1.196875e+03;1.437500e+03;5.693456e-07;8.015625e+02;0;3.199988e+06;-4.712426e-09;1.199994e-01;-1.531246e-20;5.187594e-01;1.364288e-19;-1.549511e-02;2.409183e-02;-3.127128e-02;3.656404e-02;-3.969066e-02;4.058287e-02;-3.937846e-02;3.639152e-02;-3.206382e-02;2.690466e-02;-2.142854e-02;1.609902e-02;-1.128575e-02;7.239076e-03
'03-02-06-02-02-02-12.wav';0.040000;0;0;0;0;0;-100;1.033966e-03;9.883412e-01;0;9.577546e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;0;0;4.687500e+01;4.687500e+01;4.687500e+01;4.687500e+01;0;0;8.632051e-06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.060931e-05;6.279332e-03;2.122338e-07;-4.951387e-02;7.901192e-05;5.781651e-05;4.533529e-04;8.328796e-04;1.148248e-03;1.811480e-03;2.194118e-03;2.930760e-03;3.374112e-03;4.189300e-03;4.788160e-03;5.560374e-03;6.437755e-03;7.298517e-03;8.104587e-03;9.044242e-03;9.958816e-03;1.084280e-02;1.154749e-02;1.201143e-02;1.200962e-02;1.145508e-02;1.042700e-02;9.395575e-03;8.980173e-03;8.330059e-03;8.105632e-13;6.106058e-12;9.859375e+02;1.982812e+03;2.985938e+03;3.590625e+03;1.934462e-06;1.996557e+03;1.796150e+01;7.996526e+06;1.435598e-03;3.000479e-01;-4.761772e-14;1.292667e+00;2.071813e-12;-6.190659e-01;3.706601e-02;-1.857387e-01;5.880712e-02;-1.288281e-01;6.624560e-02;-9.562752e-02;6.935567e-02;-6.564498e-02;5.214384e-02;-3.485538e-02;4.887158e-02;-8.936214e-03;3.134178e-02
'03-02-06-02-02-02-12.wav';0.050000;0;0;0;0;0;-100;1.034964e-03;9.885285e-01;3.283269e-07;8.922454e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.963102e-01;7.360508e-01;5.970147e-01;4.051930e-13;3.038948e-12;2.031250e+03;4.031250e+03;6.031250e+03;7.234375e+03;2.846728e-06;4.007812e+03;8.632051e-06;15999939;-2.356213e-08;5.999970e-01;-7.656229e-20;2.593797e+00;6.821438e-19;-7.747556e-02;1.204591e-01;-1.563564e-01;1.828202e-01;-1.984533e-01;2.029144e-01;-1.968923e-01;1.819576e-01;-1.603191e-01;1.345233e-01;-1.071427e-01;8.049510e-02;-5.642873e-02;3.619538e-02;0;0;0;0;0;0;2.706421e-04;4.237630e-02;7.777435e-07;-7.275461e-02;4.497981e-03;6.225658e-03;1.152947e-02;1.412976e-02;1.879059e-02;2.091867e-02;1.820857e-02;2.492623e-02;2.842613e-02;3.292406e-02;2.993774e-02;3.766736e-02;4.358696e-02;4.921014e-02;5.272413e-02;6.536473e-02;5.946752e-02;6.430201e-02;7.101117e-02;7.448497e-02;7.823052e-02;7.852904e-02;6.670439e-02;5.753998e-02;5.013448e-02;4.231153e-02;3.382066e-11;7.331457e-11;1.462500e+03;3.076562e+03;4.662500e+03;5.657812e+03;8.380046e-06;3.088165e+03;3.028568e+01;13112350;8.991046e-03;4.791890e-01;-1.358917e-11;2.004066e+00;2.040201e-10;-1.196258e+00;8.232347e-01;1.996475e-01;4.353457e-01;1.704282e-01;-1.506691e-01;5.008854e-01;2.904015e-02;-2.922847e-01;5.111928e-01;4.100510e-01;6.312009e-01;4.680384e-01;1.463352e-01
'03-02-06-02-02-02-12.wav';0.060000;0;0;0;0;0;-100;1.236513e-03;1.019644e+00;8.970057e-07;8.003473e-01;1.296112e-01;2.723375e-01;4.217947e-01;5.586117e-01;6.754702e-01;7.749535e-01;8.579990e-01;9.324830e-01;9.991201e-01;1.064046e+00;1.126040e+00;1.187872e+00;1.249320e+00;1.309329e+00;1.366735e+00;1.420802e+00;1.467851e+00;1.502695e+00;1.515615e+00;1.492761e+00;1.418794e+00;1.289615e+00;1.121290e+00;9.427142e-01;7.782481e-01;6.346396e-01;3.850219e-12;2.901082e-11;3.984375e+03;7.968750e+03;1.198438e+04;1.440625e+04;8.248949e-06;7.978879e+03;8.980752e+01;31982662;7.178002e-03;1.200241e+00;-2.380886e-13;5.166436e+00;1.035906e-11;-3.056592e+00;1.251005e-01;-8.505151e-01;2.026255e-01;-5.449137e-01;2.297708e-01;-3.796915e-01;2.557995e-01;-2.480654e-01;1.934576e-01;-1.207056e-01;2.041103e-01;-1.646671e-02;1.386112e-01;0;0;0;0;0;0;7.731045e-04;1.545186e-01;1.998480e-06;-8.880786e-02;2.706720e-02;3.692660e-02;6.177766e-02;6.476884e-02;7.776608e-02;8.554165e-02;7.844234e-02;9.912675e-02;1.184338e-01;1.362177e-01;1.159495e-01;1.329698e-01;1.442091e-01;1.711950e-01;1.954671e-01;2.471402e-01;2.056004e-01;2.110253e-01;2.489970e-01;2.795587e-01;2.721267e-01;2.696003e-01;2.344285e-01;2.023861e-01;1.649940e-01;1.357668e-01;2.930593e-10;5.575392e-10;1.010938e+03;2.296875e+03;4.301562e+03;5.442188e+03;2.508134e-05;2.661580e+03;3.275852e+01;14257515;6.770317e-02;5.007120e-01;-3.589787e-10;1.730145e+00;1.521235e-09;-1.212770e+00;2.099635e+00;1.222162e+00;1.187976e+00;1.428195e+00;9.530178e-01;1.894750e+00;-1.172841e-01;-1.058529e+00;1.155401e+00;1.597383e+00;-1.201200e-01;7.158059e-01;4.509973e-01
'03-02-06-02-02-02-12.wav';0.070000;0;0;0;0;0;-100;2.285903e-03;1.184571e+00;3.440215e-06;7.053241e-01;1.515086e-01;3.030321e-01;4.760419e-01;6.230139e-01;7.608113e-01;8.659608e-01;9.325860e-01;1.035133e+00;1.115945e+00;1.197246e+00;1.239818e+00;1.334506e+00;1.418971e+00;1.500641e+00;1.569571e+00;1.679794e+00;1.690497e+00;1.742884e+00;1.784065e+00;1.775100e+00;1.719875e+00;1.596347e+00;1.376609e+00;1.160234e+00;9.629210e-01;7.857345e-01;1.671782e-10;3.520675e-10;5.390625e+03;1.146875e+04;1.739062e+04;2.115625e+04;3.777576e-05;1.145138e+04;1.065246e+02;49570420;4.136623e-02;1.795824e+00;-6.782681e-11;7.437113e+00;1.014921e-09;-4.452996e+00;4.053624e+00;1.423495e+00;2.075416e+00;1.124598e+00;-8.682310e-01;2.694273e+00;1.730098e-02;-1.337391e+00;2.459235e+00;2.110608e+00;3.053949e+00;2.348425e+00;6.623706e-01;0;0;0;0;0;0;1.390598e-03;3.930410e-01;3.900841e-06;-9.258102e-02;1.051395e-01;1.340788e-01;2.081175e-01;1.923481e-01;2.093191e-01;2.216001e-01;2.238806e-01;2.744235e-01;3.348182e-01;3.737026e-01;3.182805e-01;3.425737e-01;3.339160e-01;4.001500e-01;4.745534e-01;6.316944e-01;5.166218e-01;5.045743e-01;6.224465e-01;7.158068e-01;6.513210e-01;6.425300e-01;5.769290e-01;4.893408e-01;3.920724e-01;3.288287e-01;1.029892e-09;1.335857e-09;-1.687500e+02;-4.375000e+01;1.179688e+03;2.642188e+03;4.924915e-05;6.623415e+02;6.603032e+00;9044613;2.409851e-01;6.546121e-01;-2.263890e-09;4.375517e-01;3.346758e-09;4.354484e-02;3.736090e+00;2.598977e+00;2.339254e+00;3.347548e+00;3.419455e+00;2.862319e+00;-2.966196e-01;-1.214930e+00;1.653641e+00;1.534049e+00;-6.522431e-01;1.088992e+00;1.277354e+00
'03-02-06-02-02-02-12.wav';0.080000;0;0;0;0;0;-100;4.274020e-03;1.662913e+00;8.436456e-06;6.071759e-01;2.534060e-01;4.411895e-01;7.001593e-01;8.440081e-01;1.013018e+00;1.143572e+00;1.196461e+00;1.354811e+00;1.507571e+00;1.647114e+00;1.612988e+00;1.737701e+00;1.837256e+00;2.014910e+00;2.181868e+00;2.459176e+00;2.309838e+00;2.356406e+00;2.539769e+00;2.659299e+00;2.538815e+00;2.398338e+00;2.087570e+00;1.775896e+00;1.445783e+00;1.178805e+00;1.381910e-09;2.613182e-09;3.421875e+03;7.812500e+03;15875;2.029688e+04;1.079422e-04;9.586114e+03;1.105303e+02;54502336;3.178328e-01;1.905646e+00;-1.760980e-09;6.229067e+00;7.098715e-09;-3.876092e+00;8.531594e+00;5.320887e+00;4.993582e+00;6.479450e+00;5.300662e+00;8.028169e+00;-5.040920e-01;-4.704109e+00;4.614646e+00;6.878042e+00;-2.087327e+00;2.376602e+00;1.941899e+00;0;0;0;0;0;0;1.737914e-03;7.288170e-01;5.778506e-06;-8.599538e-02;2.915064e-01;3.450233e-01;5.036158e-01;4.107089e-01;4.039534e-01;4.248778e-01;4.681573e-01;5.218032e-01;6.593299e-01;7.464551e-01;6.325070e-01;6.583129e-01;5.886932e-01;6.954750e-01;8.229934e-01;1.124831e+00;9.519380e-01;9.137698e-01;1.144026e+00;1.277127e+00;1.122323e+00;1.100116e+00;1.016978e+00;8.521298e-01;6.866657e-01;5.859258e-01;2.307583e-09;2.059134e-09;-1.176562e+03;-2.270312e+03;-2.215625e+03;-4.593750e+02;6.012232e-05;-1.337792e+03;-2.482685e+01;1.970114e+06;4.790501e-01;1.114592e+00;-5.448884e-09;-8.610719e-01;5.516246e-09;1.858481e+00;4.432075e+00;3.520449e+00;3.479256e+00;4.662722e+00;5.466286e+00;2.335984e+00;-1.676310e-02;-1.917002e-02;1.336884e+00;9.260296e-01;-1.309038e+00;-5.855482e-02;8.915505e-01
'03-02-06-02-02-02-12.wav';0.090000;0;0;0;0;0;-100;6.469201e-03;2.632099e+00;1.606281e-05;5.259259e-01;5.930162e-01;8.580162e-01;1.320933e+00;1.373489e+00;1.547551e+00;1.689588e+00;1.797200e+00;2.078783e+00;2.402115e+00;2.620078e+00;2.450028e+00;2.598024e+00;2.592742e+00;2.920797e+00;3.291412e+00;4.014866e+00;3.580172e+00;3.544497e+00;4.058033e+00;4.428469e+00;4.055340e+00;3.890628e+00;3.470660e+00;2.926423e+00;2.362645e+00;1.969076e+00;4.460835e-09;5.390238e-09;1.468750e+03;3.890625e+03;9.984375e+03;17500;1.992459e-04;6.515902e+03;2.265377e+01;49963168;1.049598e+00;3.520355e+00;-1.043908e-08;4.250240e+00;1.318961e-08;5.499988e-01;1.459766e+01;9.752826e+00;9.483613e+00;1.302710e+01;1.476474e+01;9.910771e+00;-9.211944e-01;-4.006948e+00;6.192135e+00;4.063729e+00;-2.035002e+00;4.191996e+00;5.521320e+00;0;0;0;0;0;0;1.571826e-03;9.985269e-01;6.366953e-06;-6.917825e-02;5.364667e-01;6.103652e-01;8.535498e-01;6.340371e-01;5.596920e-01;5.954000e-01;7.117342e-01;6.951776e-01;9.288910e-01;1.089836e+00;9.194080e-01;9.447519e-01;8.114840e-01;9.149553e-01;1.052697e+00;1.421281e+00;1.339516e+00;1.296611e+00;1.549240e+00;1.640591e+00;1.431899e+00;1.374733e+00;1.315259e+00;1.076811e+00;8.872202e-01;7.700941e-01;3.367676e-09;2.250594e-09;-1.401562e+03;-3.015625e+03;-4.564062e+03;-2.523438e+03;4.686033e-05;-2.380524e+03;-3.051647e+01;-4877230;6.302458e-01;1.561824e+00;-8.067219e-09;-1.539722e+00;6.351844e-09;2.544090e+00;3.582849e+00;3.595954e+00;3.776062e+00;4.347301e+00;5.225551e+00;4.282740e-01;1.374022e-01;1.819113e+00;3.261699e-01;-8.609071e-01;-4.843931e-02;-1.221105e+00;-4.273294e-01
